id_componente,codigo,nivel,nome,unidade_responsavel
2041500,ADM0058,G,GESTÃO DE SISTEMA DE INFORMAÇÃO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041501,ADM0059,G,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041502,ADM0060,G,MARKETING II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041503,ADM0061,G,GESTÃO DE EMPREENDIMENTOS NÃO- GOVERNAMENTAIS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041504,ADM0062,G,GESTÃO DE EMPREENDIMENTOS ECONÔMICO-SOLIDÁRIOS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041506,ADM0064,G,COMPORTAMENTO ORGANIZACIONAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041507,ADM0065,G,RESPONSABILIDADE SOCIOAMBIENTAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041508,ADM0066,G,FUNDAMENTOS DA ADMINISTRAÇÃO PÚBLICA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041509,ADM0067,G,NOVAS TECNOLOGIAS NA GESTÃO PÚBLICA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041510,ADM0068,G,ADMINISTRAÇÃO DE MATERIAIS E PATRIMÔNIO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041550,ADM0069,G,NOÇÕES DE PESQUISA OPERACIONAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041552,ADM0071,G,ORÇAMENTO PÚBLICO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041553,MED0100,G,TRABALHO DE CONCLUSÃO DE CURSO,COORDENAÇÃO DO CURSO DE MEDICINA
2041600,PSI7013,G,HISTORIA DA PSICOLOGIA I,DEPARTAMENTO DE PSICOLOGIA
2041601,PSI7014,G,INTRODUÇÃO AO ESTUDO SUPERIOR,DEPARTAMENTO DE PSICOLOGIA
2041602,PSI7036,G,INTRODUÇÃO AOS METODOS DE PESQUISA,DEPARTAMENTO DE PSICOLOGIA
2041603,DOD0054,G,TÓPICOS ESPECIAIS EM SAÚDE BUCAL,DEPARTAMENTO DE ODONTOLOGIA
2041604,PSI7058,G,METODOS DE PESQUISA E ANALISE DE DADOS II,DEPARTAMENTO DE PSICOLOGIA
2041605,PSI7068,G,METODOS DE PESQUISA E ANALISE DE DADOS III,DEPARTAMENTO DE PSICOLOGIA
2041606,PSI3068,G,INTRODUÇÃO A PSICOLOGIA AMBIENTAL,DEPARTAMENTO DE PSICOLOGIA
2041607,PSI3069,G,COMPROMISSO PRÓ-AMBIENTAL E CONDUTA SUSTENTAVEL,DEPARTAMENTO DE PSICOLOGIA
2041608,PSI7037,G,INTRODUÇÃO AO DESENVOLVIMENTO HUMANO,DEPARTAMENTO DE PSICOLOGIA
2041609,PSI7551,G,PISCOLOGIA DA INFANCIA E DA ADOLESCÊNCIA,DEPARTAMENTO DE PSICOLOGIA
2041610,PSI7552,G,INFANCIA E ADOLESCENCIA NO CONTEXTO DA SAUDE,DEPARTAMENTO DE PSICOLOGIA
2041611,PSI7553,G,INFÂNCIA E ADOLESCÊNCIA NO CONTEXTO DA EDUCAÇÃO,DEPARTAMENTO DE PSICOLOGIA
2041650,PSI7661,G,IDADE ADULTA E ENVELHECIMENTO NO CONTEXTO DA SAÚDE,DEPARTAMENTO DE PSICOLOGIA
2041651,PSI7663,G,DINAMICA DE GRUPO,DEPARTAMENTO DE PSICOLOGIA
2041652,PSI3067,G,COMUNICAÇÃO NÃO-VERBAL NAS RELAÇÕES INTERPESSOAIS,DEPARTAMENTO DE PSICOLOGIA
2041653,PSI3070,G,PSICOLOGIA DA MORTE,DEPARTAMENTO DE PSICOLOGIA
2041654,PSI3071,G,A  QUESTÃO DO HUMANO,DEPARTAMENTO DE PSICOLOGIA
2041655,PSI3072,G,TÉCNICAS DE DINÂMICA DE GRUPO,DEPARTAMENTO DE PSICOLOGIA
2041656,PSI7048,G,PROCESSOS PSICOSSOCIOLOGICOS NAS ORGANIZAÇÕES,DEPARTAMENTO DE PSICOLOGIA
2041657,PSI7662,G,CONTEXTO DE TRABALHO,DEPARTAMENTO DE PSICOLOGIA
2041658,PSI0274,G,DESENVOLVIMENTO INSTITUCIONAL I,DEPARTAMENTO DE PSICOLOGIA
2041659,PSI7029,G,HISTORIA DA PSICOLOGIA II,DEPARTAMENTO DE PSICOLOGIA
2041660,PSI0174,G,INTERVENÇÕES EM PSICOLOGIA CLÍNICA,DEPARTAMENTO DE PSICOLOGIA
2041700,DEM0019,G,DINÂMICA DOS FLUIDOS COMPUTACIONAL,DEPARTAMENTO DE ENGENHARIA MECANICA
2041750,ENF5000,G,MORFOLOGIA E FISIOLOGIA HUMANA I,DEPARTAMENTO DE ENFERMAGEM
2041751,ENF5001,G,CONCEPÇÕES SOBRE UNIVERSIDADE E ENFERMAGEM,DEPARTAMENTO DE ENFERMAGEM
2041752,ENF5002,G,METODOLOGIA DA PESQUISA I,DEPARTAMENTO DE ENFERMAGEM
2041753,ENF5003,G,HISTORIA E PROCESSO DE TRABALHO EM ENFERMAGEM,DEPARTAMENTO DE ENFERMAGEM
2041754,ENF5004,G,SEMIOLOGIA E SEMIOTÉCNICA DA ENFERMAGEM,DEPARTAMENTO DE ENFERMAGEM
2041755,ENF5005,G,ÉTICA E BIOÉTICA,DEPARTAMENTO DE ENFERMAGEM
2041756,ENF5006,G,METODOLOGIA DA PESQUISA II,DEPARTAMENTO DE ENFERMAGEM
2041764,ENF5028,G,ATIVIDADE INTERATIVA INTERDISCIPLINAR I: SER E APRENDER EM SAÚDE,DEPARTAMENTO DE ENFERMAGEM
2041765,DSN0090,G,ATIVIDADE INTERATIVA INTERDISCIPLINAR II: SAÚDE E CIDADANIA,DEPARTAMENTO DE ENFERMAGEM
2041800,DAN0034,G,ANTROPOLOGIA DO CORPO E DA SAÚDE,DEPARTAMENTO DE ANTROPOLOGIA
2041801,DPU0037,G,DIREITO AMBIENTAL,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041802,DPU0041,G,DIREITO ECONÔMICO,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041803,DPU0225,G,DIREITO ADMINISTRATIVO III,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041804,DPU0229,G,DIREITO ELEITORAL,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041805,DPR0033,G,DIREITO DA SEGURIDADE SOCIAL,DEPARTAMENTO DE DIREITO PRIVADO - DIPRI
2041806,DPR0034,G,DIREITO AGRÁRIO,DEPARTAMENTO DE DIREITO PRIVADO - DIPRI
2041807,DPU0230,G,DIREITO URBANÍSTICO,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041808,DPU0231,G,DIREITO DAS ORGANIZAÇÕES INTERNACIONAIS,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041850,DPU0234,G,DIREITO PROCESSUAL CIVIL V,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041851,DPR0035,G,DIREITO INTERNACIONAL PRIVADO,DEPARTAMENTO DE DIREITO PRIVADO - DIPRI
2041852,DPU0233,G,EXECUÇÃO PENAL,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041853,DPU0232,G,CRIMINOLOGIA,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2041854,NUT0014,G,PROCESSOS DE TRABALHO EM NUTRIÇÃO I,DEPARTAMENTO DE NUTRIÇÃO
2041855,DBG0006,G,BIOLOGIA CELULAR E MOLECULAR,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
2041856,DBG0009,G,GENETICA PARA NUTRIÇÃO,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
2041857,PSI7074,G,MÉTODOS DE PESQUISA E ANÁLISE DE DADOS I,DEPARTAMENTO DE PSICOLOGIA
2041900,PSI0094,G,PERSPECTIVAS DOS PROCESSOS SAÚDE-DOENÇA,DEPARTAMENTO DE PSICOLOGIA
2041967,FIL0011,G,BIOÉTICA,DEPARTAMENTO DE FILOSOFIA
2041968,FIL0012,G,FILOSOFIA DA LITERATURA II,DEPARTAMENTO DE FILOSOFIA
2042050,FIL0013,G,FILOSOFIA DA LITERATURA III,DEPARTAMENTO DE FILOSOFIA
2042051,FIL0014,G,FILOSOFIA DA LITERATURA IV,DEPARTAMENTO DE FILOSOFIA
2042052,FIL0015,G,FILOSOFIA E ARTE I,DEPARTAMENTO DE FILOSOFIA
2042053,FIL0016,G,FILOSOFIA E ARTE II,DEPARTAMENTO DE FILOSOFIA
2042100,FIL0017,G,FILOSOFIA E ARTE III,DEPARTAMENTO DE FILOSOFIA
2042101,FIL0018,G,FILOSOFIA E ARTE IV,DEPARTAMENTO DE FILOSOFIA
2042102,FIL0019,G,LABORATÓRIO DE ÉTICA E POLÍTICA,DEPARTAMENTO DE FILOSOFIA
2042103,FIL0020,G,LABORATÓRIO DE ANÁLISE FILOSÓFICA I,DEPARTAMENTO DE FILOSOFIA
2042104,FIL0021,G,LABORATÓRIO DE METAFÍSICA,DEPARTAMENTO DE FILOSOFIA
2042105,FIL0022,G,LABORATÓRIO DE ANÁLISE FILOSÓFICA II,DEPARTAMENTO DE FILOSOFIA
2042106,FIL0023,G,LABORATÓRIO DE LÓGICA E TEORIA DO CONHECIMENTO,DEPARTAMENTO DE FILOSOFIA
2042150,FIL0024,G,LABORATÓRIO DE ANÁLISE FILOSÓFICA III,DEPARTAMENTO DE FILOSOFIA
2042151,FIL0025,G,LABORATÓRIO DE ESTÉTICA,DEPARTAMENTO DE FILOSOFIA
2042152,DPU0137,G,NOÇÕES DE DIREITO ADMINISTRATIVO E TRIBUTÁRIO,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2042202,DPR0131,G,NOÇÕES DE DIREITO CIVIL E COMERCIAL,DEPARTAMENTO DE DIREITO PRIVADO - DIPRI
2042250,EFL0338,G,TRABALHO DE CONCLUSÃO DE CURSO,COORDENAÇÃO DO CURSO DE ENGENHARIA FLORESTAL
2042257,PSI7070,G,PERSPECTIVAS DOS PROCESSOS SAÚDE-DOENÇA,DEPARTAMENTO DE PSICOLOGIA
2042270,DFS5013,G,ESTÁGIO (PRÁTICA DE ENSINO) I,DEPARTAMENTO DE FISIOLOGIA
2042275,DFS5018,G,ESTÁGIO (PRÁTICA DE ENSINO) II,DEPARTAMENTO DE FISIOLOGIA
2042279,DFS5022,G,ESTÁGIO (PRÁTICA DE ENSINO) III,DEPARTAMENTO DE FISIOLOGIA
2042283,DFS5026,G,INSTRUMENTAÇÃO PARA O ENSINO DE BIOLOGIA V,DEPARTAMENTO DE FISIOLOGIA
2042284,DFS5027,G,ESTÁGIO (PRÁTICA DE ENSINO) IV,DEPARTAMENTO DE FISIOLOGIA
2042300,DBG0012,G,GENETICA HUMANA,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
2042350,MEC0600,G,METROLOGIA DIMENSIONAL PARA A INDÚSTRIA DO PETRÓLEO,DEPARTAMENTO DE ENGENHARIA MECANICA
2042351,DEM0615,G,CALCULO DE INCERTEZA DE MEDICAO,DEPARTAMENTO DE ENGENHARIA MECANICA
2042352,DEM0600,G,METROLOGIA DIMENSIONAL PARA A INDÚSTRIA DO PETRÓLEO,DEPARTAMENTO DE ENGENHARIA MECANICA
2042400,EDU0173,G,ESTÁGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES I ( CIÊNCIAS SOCIAIS ),DEPARTAMENTO DE EDUCAÇÃO
2042401,EDU0174,G,ESTÁGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES II ( CIÊNCIAS SOCIAIS ),DEPARTAMENTO DE EDUCAÇÃO
2042402,EDU0175,G,ESTÁGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES III ( CIÊNCIAS SOCIAIS ),DEPARTAMENTO DE EDUCAÇÃO
2042403,EDU0176,G,ESTÁGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES PARA O ENSINO MÉDIO ( CIÊNCIAS SOCIAIS ),DEPARTAMENTO DE EDUCAÇÃO
2042404,CCS0804,G,ATIVIDADE CURRICULAR-ELABORAÇÃO DE MONOGRAFIA,COORDENAÇÃO DO CURSO DE CIÊNCIAS SOCIAIS - LICENCIATURA
2042405,CCS0805,G,ATIVIDADE CURRICULAR- PROJETO DE MONOGRAFIA,COORDENAÇÃO DO CURSO DE CIÊNCIAS SOCIAIS - LICENCIATURA
2042406,CCS0806,G,ATIVIDADES ACADÊMICO-CIENTÍFICO-CULTURAIS,COORDENAÇÃO DO CURSO DE CIÊNCIAS SOCIAIS - LICENCIATURA
2042450,ADM0072,G,ESTÁGIO SUPERVISIONADO III,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2042550,MTR0730,G,ENGENHARIA DE POLÍMEROS,DEPARTAMENTO DE ENGENHARIA DE MATERIAIS
2042551,MTR0731,G,RECICLAGEM DE POLÍMEROS,DEPARTAMENTO DE ENGENHARIA DE MATERIAIS
2042700,ECO0003,G,MACROECONOMIA PARA ADMINISTRAÇÃO,DEPARTAMENTO DE ECONOMIA - DEPEC
2042750,FAR0043,G,FARMACOGNOSIA,DEPARTAMENTO DE FARMACIA
2042751,FAR0044,G,MORFODIAGNOSE DE DROGAS VEGETAIS,DEPARTAMENTO DE FARMACIA
2042752,FAR0045,G,INTRODUÇÃO À FARMÁCIA,DEPARTAMENTO DE FARMACIA
2042850,FAR0046,G,FARMACOGNOSIA,DEPARTAMENTO DE FARMACIA
2042851,FAR0047,G,MORFODIAGNOSE DE DROGAS VEGETAIS,DEPARTAMENTO DE FARMACIA
2043000,QUI0028,G,QUÍMICA GERAL E INORGÂNICA,INSTITUTO DE QUÍMICA
2043001,QUI0029,G,MATERIAIS CATALÍTICOS,INSTITUTO DE QUÍMICA
2043002,QUI0036,G,MÉTODOS CROMATOGRÁFICOS,INSTITUTO DE QUÍMICA
2043050,QUI0037,G,ANALISE FÍSICO-QUÍMICA DE COMBUSTÍVEIS,INSTITUTO DE QUÍMICA
2043051,EST0091,G,INTRODUÇÃO AO R,DEPARTAMENTO DE ESTATISTICA
2043052,EST0093,G,PRATICA EM SIMULAÇÃO ESTOCASTICA,DEPARTAMENTO DE ESTATISTICA
2043053,EST0092,G,DESCRIÇÃO E APRESENTAÇÃO DE DADOS,DEPARTAMENTO DE ESTATISTICA
2043100,MOR0039,G,EMBRIOLOGIA HUMANA PARA O CURSO DE FARMÁCIA,DEPARTAMENTO DE MORFOLOGIA
2043101,MOR0048,G,ANATOMIA HUMANA PARA O CURSO DE FARMACIA,DEPARTAMENTO DE MORFOLOGIA
2043150,MAT0041,G,MATEMÁTICA PARA ADMINISTRAÇÃO,DEPARTAMENTO DE MATEMÁTICA
2043200,ARQ0270,G,INTRODUÇÃO À MORFOLOGIA,DEPARTAMENTO DE ARQUITETURA
2043251,DBF0094,G,PROCESSOS BIOFÍSICOS VITAIS,DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA
2043300,DBQ0104,G,PROCESSOS BIOQUÍMICOS VITAIS,DEPARTAMENTO DE BIOQUÍMICA
2043350,DBG0013,G,BIOLOGIA CELULAR E MOLECULAR,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
2043351,DBG0014,G,GENÉTICA,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
2043352,DBG0023,G,BIOLOGIA E ECOLOGIA,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
2043400,DMP0028,G,IMUNOLOGIA BÁSICA PARA ENFERMAGEM,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA
2043401,DMP0029,G,MICROBIOLOGIA PARA ENFERMAGEM,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA
2043402,DMP0037,G,PARASITOLOGIA PARA ENFERMAGEM,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA
2043403,DMP0038,G,IMUNOLOGIA APLICADA A ENFERMAGEM,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA
2043450,FAR0048,G,FITOTERAPIA,DEPARTAMENTO DE FARMACIA
2043451,DFS053,G,FISIOLOGIA BÁSICA,DEPARTAMENTO DE FISIOLOGIA
2043500,DCS0002,G,SOCIOLOGIA DA SAUDE,DEPARTAMENTO DE CIÊNCIAS SOCIAIS
2043650,MOR0049,G,EMBRIOLOGIA PARA ENFERMAGEM I,DEPARTAMENTO DE MORFOLOGIA
2043651,MOR0056,G,EMBRIOLOGIA PARA ENFERMAGEM II,DEPARTAMENTO DE MORFOLOGIA
2043700,DEM0616,G,METROLOGIA DE PRESSÃO,DEPARTAMENTO DE ENGENHARIA MECANICA
2043701,DEM0617,G,METROLOGIA DE MASSA,DEPARTAMENTO DE ENGENHARIA MECANICA
2043900,MED0101,G,ATENÇÃO ÀS AFECÇÕES MUSCULO-ESQUELÉTICAS,COORDENAÇÃO DO CURSO DE MEDICINA
2043901,ARQ0271,G,ASSISTÊNCIA TÉCNICA A HABITAÇÃO DE INTERESSE SOCIAL,DEPARTAMENTO DE ARQUITETURA
2043950,MOR0057,G,ANATOMIA PARA ENFERMAGEM,DEPARTAMENTO DE MORFOLOGIA
2043951,MOR0058,G,HISTOLOGIA PARA ENFERMAGEM,DEPARTAMENTO DE MORFOLOGIA
2044000,FAR0997,G,ESTAGIO FARMACEUTICO,COORDENAÇÃO DO CURSO DE FARMÁCIA
2044100,EDE0021,G,ESTÁGIO SUPERVISIONADO II (ENSINO DE FÍSICA E CIÊNCIAS),DEPARTAMENTO DE EDUCAÇÃO
2044101,EDE0022,G,ESTÁGIO SUPERVISIONADO III (ENSINO DE FÍSICA E CIÊNCIAS),DEPARTAMENTO DE EDUCAÇÃO
2044150,DAN0306,G,ANTROPOLOGIA DO CORPO E DA SAÚDE,DEPARTAMENTO DE ANTROPOLOGIA
2044200,NUT0079,G,PROCESSOS E INTERAÇÕES NUTRICIONAIS,DEPARTAMENTO DE NUTRIÇÃO
2044201,DPU0226,G,DIREITO TRIBUTÁRIO APLICADO,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2044250,DPU0228,G,"DIREITO DA CRIANÇA, DO ADOLESCENTE E DO IDOSO",DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2044251,DPU0227,G,DIREITO FINANCEIRO E FINANÇAS,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2044300,DMI0007,G,INTERNATO EM CLINICA CIRURGICA INTEGRADA,DEPARTAMENTO DE MEDICINA INTEGRADA
2044301,DMI0008,G,INTERNATO EM MEDICINA DE URGENCIA,DEPARTAMENTO DE MEDICINA INTEGRADA
2044302,MCL0905,G,INTERNATO EM CLÍNICA MÉDICA I,DEPARTAMENTO DE MEDICINA CLÍNICA
2044303,MCL0906,G,INTERNATO EM CLÍNICA MÉDICA II,DEPARTAMENTO DE MEDICINA CLÍNICA
2044350,FST0124,G,ATIVIDADE FISIOTERAPÊUTICA EM ESTÁGIO,DEPARTAMENTO DE FISIOTERAPIA
2044400,DEQ0546,G,CRISTALIZAÇÃO,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044450,DEQ0548,G,FERMENTAÇÃO ALCOÓLICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044451,DEQ0549,G,PROCESSOS BIOLÓGICOS PARA REMOÇÃO DA MATÉRIA ORGÂNICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044452,DEQ0550,G,BIOCOMBUSTIVEL E BIOENERGIA: FUNDAMENTOS DE PRODUÇÃO  E APLICAÇÕES.,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044453,DEQ0551,G,PROCESSOS DE EXTRAÇÃO/REAÇÃO COM FLUIDOS SOB ALTA PRESSÃO,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044454,DEQ0552,G,INTRODUÇÃO AO PROCESSAMENTO DE GÁS NATURAL,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044455,DEQ0381,G,INTRODUÇÃO AO PROCESSAMENTO DE GÁS NATURAL,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044456,DEQ0382,G,PROCESSOS BIOLÓGICOS PARA REMOÇÃO DA MATÉRIA ORGÂNICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044457,DEQ0383,G,FERMENTAÇÃO ALCOÓLICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044458,DEQ0384,G,BIOCOMBUSTIVEL E BIOENERGIA: FUNDAMENTOS DE PRODUÇÃO  E APLICAÇÕES.,DEPARTAMENTO DE ENGENHARIA QUIMICA
2044500,EDU0177,G,ESTÁGIO (PRÁTICA DE ENSINO) II,DEPARTAMENTO DE EDUCAÇÃO
2044501,EDU0178,G,ESTÁGIO (PRÁTICA DE ENSINO) III,DEPARTAMENTO DE EDUCAÇÃO
2044650,EDE0177,G,ESTÁGIO (PRÁTICA DE ENSINO) II,DEPARTAMENTO DE EDUCAÇÃO
2044651,EDE0178,G,ESTÁGIO (PRÁTICA DE ENSINO) III,DEPARTAMENTO DE EDUCAÇÃO
2044652,ENF6001,G,ATIVIDADE INTERATIVA INTERDISCIPLINAR II: SAUDE E CIDADANIA (SACI-II),DEPARTAMENTO DE ENFERMAGEM
2044653,ENF8001,G,"INFORMÁTICA, SAÚDE E CIDADANIA",DEPARTAMENTO DE ENFERMAGEM
2044654,ENF6002,G,ATIVIDADE INTERATIVA INTERDISCIPLINAR III: EPIDEMIOLOGIA E SAÚDE AMBIENTAL,DEPARTAMENTO DE ENFERMAGEM
2044655,ENF6003,G,ATIVIDADE INTERATIVA INTERDISCIPLINAR IV: TEMAS ATUAIS DA ENFERMAGEM,DEPARTAMENTO DE ENFERMAGEM
2044700,BEZ0030,G,INTRODUÇÃO À FARMACOBOTÂNICA,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
2044750,EDU0179,G,ESTÁGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES I (CIÊNCIAS BIOLÓGICAS),DEPARTAMENTO DE EDUCAÇÃO
2044751,EDU0180,G,ESTÁGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES II (CIÊNCIAS BIOLÓGICAS),DEPARTAMENTO DE EDUCAÇÃO
2044752,EDU0181,G,ESTAGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES PARA O ENSINO FUNDAMENTAL (CIÊNCIAS BIOLÓGICAS),DEPARTAMENTO DE EDUCAÇÃO
2044753,EDU0182,G,ESTÁGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES PARA O ENSINO MÉDIO (CIÊNCIAS BIOLÓGICAS),DEPARTAMENTO DE EDUCAÇÃO
2044800,BEZ0031,G,INTRODUÇÃO A FARMACOBOTANICA,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
2044801,CST3019,G,NUTRIÇÃO NO CICLO DA VIDA II,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044802,CST3020,G,GESTÃO EM ALIMENTAÇÃO COLETIVA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044803,CST3021,G,MICROBIOLOGIA DE ALIMENTOS,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044804,CST3022,G,EDUCAÇÃO ALIMENTAR E NUTRICIONAL,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044805,CST3023,G,DIETOTERAPIA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044806,CST3024,G,NUTRIÇÃO EM SAÚDE PÚBLICA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044807,CST3025,G,"TERAPIA NUTRICIONAL, AMBULATORIAL E INTENSIVA",FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044808,CST3026,G,INFORMÁTICA APLICADA À SAÚDE,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044809,CST3027,G,NOÇÕES DE URGÊNCIA E EMERGÊNCIA EM SAÚDE,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044810,CST3028,G,ANTROPOLOGIA E HISTÓRIA DA ALIMENTAÇÃO,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044811,CST3029,G,INTRODUÇÃO À NUTRIÇÃO,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044812,CST3030,G,INTRODUÇÃO À ECONOMIA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044813,CST3031,G,SOCIOLOGIA GERAL,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044814,CST3032,G,INICIAÇÃO AO ESTUDO CIENTÍFICO,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044815,CST3033,G,INTRODUÇÃO À ADMINISTRAÇÃO,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044816,CST3034,G,ETIQUETA PESSOAL E PROFISSIONAL,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044817,CST3035,G,SAÚDE E CIDADANIA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044818,CST3036,G,BIOESTATÍSTICA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044819,CST3037,G,PSICOLOGIA GERAL,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044820,CST3038,G,FARMACOLOGIA E NUTRIÇÃO,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044821,CST3039,G,EPIDEMIOLOGIA E MEIO AMBIENTE,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044822,CST3040,G,NUTRIÇÃO E EXTENSÃO RURAL,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044823,CST3041,G,NUTRIÇÃO FUNCIONAL,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044824,CST3042,G,COMUNICAÇÃO E MARKETING,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044825,CST3043,G,EMPREENDEDORISMO E PLANO DE NEGÓCIOS,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044826,CST3044,G,GASTRONOMIA E ALIMENTOS REGIONAIS,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2044850,BCT0101,G,MATEMATICA PARA CIÊNCIAS E TECNOLOGIA I,ESCOLA DE CIÊNCIAS E TECNOLOGIA
2044851,BCT0102,G,MECÂNICA CLÁSSICA PARA CIÊNCIAS E TECNOLOGIA,ESCOLA DE CIÊNCIAS E TECNOLOGIA
2044852,BCT0103,G,QUIMICA TECNOLOGICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA
2044853,BCT0202,G,PRÁTICA MECÂNICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA
2044854,BCT0203,G,PRÁTICA DE QUIMICA,ESCOLA DE CIÊNCIAS E TECNOLOGIA
2044900,CST3001,G,ANATOMIA E HISTOLOGIA HUMANA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
